gene	a100	a101	a102	a103	a104	a105	a106	a107	a108	a109	a10	a110	a111	a112	a113	a114	a115	a116	a117	a118	a119	a11	a120	a12	a13	a14	a15	a16	a17	a18	a19	a1	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a2	a30	a31	a32	a33	a34	a35	a36	a37	a38	a39	a3	a40	a41	a42	a43	a44	a45	a46	a47	a48	a49	a4	a50	a51	a52	a53	a54	a55	a56	a57	a58	a59	a5	a60	a61	a62	a63	a64	a65	a66	a67	a68	a69	a6	a70	a71	a72	a73	a74	a75	a76	a77	a78	a79	a7	a80	a81	a82	a83	a84	a85	a86	a87	a88	a89	a8	a90	a91	a92	a93	a94	a95	a96	a97	a98	a99	a9
macrolide-lincosamide-streptogramin__cfr(A)	2.765075336364841e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.094091123776352e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
macrolide-lincosamide-streptogramin__cfr(B)	0	0	0	0	0	0	0	0	4.240005354497849e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
macrolide-lincosamide-streptogramin__cfr(E)	0	0	0	0	0	0.0002243500006083677	0	0	7.975945149955044e-05	0	3.0187908268935696e-05	4.323111030921866e-05	0	0.00014618172324785267	8.619919857331329e-05	0	7.715679517894582e-05	0	0	0	0	0	0	4.1357698349065584e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00018100787036875394	0	0	0	0.00012937278552727343	0	0	0	0	0	0	0	7.918682471022616e-05	0	0.0001484907338096013	0	0	0	0	0	0	0	0	0	8.05408430881866e-05	0	0.00022996196106530103	8.275947124873503e-05	0	0	0	0	0	0.001375535840225477	0	0	7.574843483129695e-05	0	0	0	0	0	2.5030841898517612e-05	2.8392145200227034e-05	0	0	0.00010981088206260162	0.00011042736568059189	0	0	0	0	0	0	0	7.082589223582476e-05	0.00018009696300913755	0	0	0	3.8916970067282075e-05	0	0	0	0	7.113972638215404e-05	0	0	0	0	0	0	0	0	0	0	2.9598258767068022e-05	0	6.389860078144357e-05	6.544951367733768e-05	0	0	6.065766622723907e-05	0
macrolide-lincosamide-streptogramin__cipA	0	0	0	0	0	0	0	0	6.50425195186306e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.41084156138726e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4143233973867044e-05	3.55162559759204e-05	0	0	0	0	0	0	3.564661050848783e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.187467232122099e-05	0	0	0	0	0	0	3.214932458678532e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.760596057716397e-05	0	0	0	6.43596395363228e-05
macrolide-lincosamide-streptogramin__clbC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.488737176020296e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
macrolide-lincosamide-streptogramin__clcD	0	3.865900208170776e-05	0	0	0	0	0	0	8.656677598766441e-05	0	0	0	0	0	0	0	0	0	0	0	0	3.2636237699225616e-05	0	0	0	0	0	0	0	0	0	0	0	0	4.29000585307663e-05	0	7.22326455075245e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5934494505325894e-05	0	0	0	4.268983069994552e-05	0	3.891444024343539e-05	0	0	0	0	0	3.571112823765496e-05	0	0	0	0	3.632136250219703e-05	0	0	0	0	0	3.498733557613477e-05	0	0	0	0	4.004132558455064e-05	0	0	0	0	0	3.62469870506902e-05	0	0	0	0	0	0	3.750971600419966e-05	3.590102994173418e-05	0	0	0	0	0	7.238016331854786e-05	0	0	3.5861870674162705e-05	0	0	0
macrolide-lincosamide-streptogramin__ere(A)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010143480620324974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
macrolide-lincosamide-streptogramin__ere(B)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.180083405982043e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
macrolide-lincosamide-streptogramin__erm(36)	0	0	0	0	0	0	3.496199857332684e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010941639607273763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4016270613559114e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7701085961672e-05	0	0	0
macrolide-lincosamide-streptogramin__erm(50)	0	0	0.00031020712401524854	0	0	0	0	0	0	0	0	0	0	5.091831557004886e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.213409188604157e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0503936197103634e-05	0.00019174118443582912	5.12644742987123e-05	0	9.516957449029047e-05	0.0001412231065365133	5.8428198340785694e-05	0	0	0	0	0	0	5.324454892702755e-05	0	0	0	0	0	0	0	4.8545503889776343e-05	0	0	4.901775944418893e-05	0	0	0	0	0	0	0	9.821988151813754e-05	0	4.8601791575242695e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0992459798263275e-05	0	0	0	0	0	0	0	0.00022271208014653656	0	0	0	4.573490901778943e-05	0	0	0	0	0	0	0	0	0	0	0	0
macrolide-lincosamide-streptogramin__Erm(52)	0.00020163807080359145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.716977385445554e-05	0	0	0	0	0	0	3.7985007816165293e-05	0	0	0	0	0	4.177228995216997e-05	0	0	0	9.897782244426147e-05	0	0	9.87035857988875e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.359757749464423e-05	0	0	0	7.324768410058553e-05	0.00010157459260555047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022498027544321119	0	0	0	0	0	0	0	0	0
macrolide-lincosamide-streptogramin__erm(A)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.387493304584441e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
macrolide-lincosamide-streptogramin__erm(B)	0.00011936963467042619	0.0003856939366137018	0	0.00011965946944682862	4.358367510367218e-05	0	0	9.250481476651105e-05	0	0	0	5.827200762659743e-05	5.236443738602993e-05	0.00020792286298964934	0.0006298616703169734	0	0.00010876685891159603	0	4.769467097651422e-05	0	0	0	0.0001479841716372207	0	0.00028227038657313423	0	0	0	0	0.0002243225482934205	0.0002608071287401977	0.00011058826213486426	9.738603350693813e-05	0	0.00022297961190354424	0	0	0	0	0	0	0	0	0	0	0.0002215614185184489	0	0.00034784981324976723	0	0	0.00010320409042081187	0.00030481597724233014	0.00036906181098184793	0	0	0	8.59133026681397e-05	0	7.501154979962284e-05	0	0	0	0.00019267911158554857	0	8.14782082720223e-05	0	8.47001604912309e-05	0.00014946510284920758	0.0001090678959201943	0.0001099408156670017	0	0	0	0.00015736432674444493	0	0.00010749296226299992	0	0	0	0.0004000873622152092	0.0001043450708921537	0	0	4.8312380749698765e-05	0.00011407792729650611	0	0	0.00010506857253623553	9.86814229788598e-05	0	0	0.00010586116243068897	6.321770946443196e-05	0	0	0	0	0	5.874760364982293e-05	0.000304025326422213	0.0001855015282312815	3.834007434621799e-05	0	9.54370380311944e-05	0	0.0001260640276999824	0.00015579797592327096	4.54698125189464e-05	0.00019598752246766056	0	0	0	0	0.00010415689391166794	0	0	4.393298720058447e-05	0	0.00012852256727901253	0
macrolide-lincosamide-streptogramin__erm(C)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0458817692957266e-05	0	0.00010316546609959016	0	0	0.000920362126549537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001959009985560582	0	0	0	2.8877358865315802e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5486056713178665e-05	0	0
macrolide-lincosamide-streptogramin__erm(D)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010708443319600445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
macrolide-lincosamide-streptogramin__erm(F)	0.0015631353232425753	0.0016334481313827114	0.006225354570780713	0.0019377773791205177	0.0019469179586683871	0.0006743954592222353	0.002177232173936956	0.005049282612501119	0.0029402849788079605	0.0010035040012335748	0.004974477012932174	0.0063041750356121	0.0026420614684272417	0.002871665643763186	0.0022406606714861555	0.0017260624904286911	0.0013455413768504241	0.0031434683911345175	0.004480788825951467	0.0033544003310865497	0.002126935778108204	0.0019688152908963526	0.0018423532777653985	0.0018195645896816263	0.0021397340148057616	0.0017724233573982128	0.000490756270823091	0.014257812628563283	0.0013066491071129377	0.0034546415597083787	0.003739079608438702	0.008130274419109743	0.002034111506314272	0.0008685966652422833	0.004831420785404378	0.0001386225409673462	0.020051733513655	0.0014316615079089062	0.0012660721072623876	0.007027315488536014	0.0019550602573197703	0.0012110708143176175	0.001960813039917667	0.0015995637556114883	0.0025030590839335847	0.001024430032465565	0.0015245212314789027	0.0028560029629596862	0.0014926599184156824	0.004254930117415989	0.0028238471683855047	0.0006509528271377259	0.0006816769576345652	0.00028648716727637405	0.0025952378929268057	0.0012147258956583338	0.0034647322853036985	0.005067137857462358	0.0030352311014913173	0.002743936627541987	0.0027091622544055476	0.0023558230827752497	0.003038961560785273	0.006360478718356056	0.0021243054988625194	0.0035445217993298112	0.0021056845534383746	0.0038014414579792682	0.0013270830534908005	0.024459716256641003	0.001899033896650118	0.0005360976175641691	0.0031410117320463346	0.004077386483779903	0.0014570161648347348	0.0010084014890312568	0.0029420331539191597	0.0032647918949034946	0.0031948912633668622	0.005692179005100924	0.0025527276271830454	0.0005053947614158845	0.003737083140414961	0.0011973132548709006	0.0013225635713283326	0.0016414300741752878	0.004191313358521748	0.0022629442050889318	0.0017397781443574895	0.004588049319341743	0.006721319074402654	0.006343649960808709	0.005814532009187792	0.0016661234283779885	0.0022991133812476543	0.0009208884570825685	0.001490736484087052	0.0016625581319564275	0.00718900609821162	0.0018794580599883592	0.0008742479286000201	0.002619683819508032	0.0014739545881578787	0.0017216466204112196	0.0016273602237597395	0.0014296974327006244	0.002321910646527334	0.005644851204691282	0.001438592622624463	0.0009968872547754387	0.003272092827073843	0.0030458718436287106	0.004075017053194244	0.0027442932813728136	0.0017074967150440866	0.017081333895848642	0.0011715911366373735	0.0006596249172206094	0.007372990695682162	0.0009033532059555348
macrolide-lincosamide-streptogramin__erm(G)	0.0011486592004943123	0.0003092008809857299	0.000781685530326196	0.00028085193796691295	0.0007492167328227838	8.660505487965482e-05	0.0003714318309497629	0.000698036828764681	0.00037651044815444437	0.00023924692624096108	0.0008622656369092262	0.0010824503056047247	0.0009201333003795219	0.00032145913161114566	0.00037586484267834193	0.0005278248666209273	0.0005966332209416148	0.0005949343288029239	0.000504374888618483	0.0004159545048602538	0.0006017943990854468	0.00065644481693947	0.00019845330311840399	0	0.00022302420129834366	0.00023307985775273618	0.0003652201628456819	0.00012410822922624302	0.0006797842019748482	0.00011353423807601742	0.00037026308620334087	0.00043306182159779836	0.0007707152664967162	0.0006781799752898651	0.00036065328563435786	0.00015010705778420303	0.000964974857602694	0.0005512478485073246	0.00011239626626388206	0.00013392890206259783	0.0001900473316228914	0.00015170755211427035	0.00011341005260922778	0.0002127866646959141	0.0002537440336694689	0.0001535039254120647	0.0004871828234855238	0.000501179237309676	0.00038228393568503615	0.0005116305014107677	0.00045219079856510715	0.00021332237724548306	0.00012343675278978774	9.105480391855316e-05	0.0003522214903198129	0.00025937580902598683	0.0007717507322348668	0.0009880959569448934	0.0005494861525699831	0.00039939201082490894	0.00011469634882570041	0.0002559292600553788	0.0006628557754739512	0.0008786514087010228	3.532796753970416e-05	0.0005910782528570716	0.0004615257875172355	0.001131281343637302	0.00040490103523132555	0.0014373631005007148	0	0.00011020760859433904	0.00038883559737696444	0.001996452798572615	0.00013104188416925515	0.0005785910182966228	0.001255754082909765	0.0004903547706862262	0.00035931008817663434	0.00020322044912545858	0.00034959875186203136	0	0	0.00011055854573010555	0.0004004342109911749	0.0005976099406232215	0.00016648974879373906	0.0005188532820294115	0.000918796110373214	0.00026690337760076655	0.0005077368505175651	0.0014215616769857132	0.0011184611884713373	0.0002068812985391809	0.0003110144402896342	0	0.0003291992877822549	0.0006815088040976637	0.0006358946557358498	0	0.0001017442364135564	0.00022591781297515317	0.00011047108414318528	0.00033685054903707717	0.00012649848612509957	0	0.00026825596076773936	5.1350243646168977e-05	0.000502017219435606	0.0003941382489767972	0.00013390936640417033	0.00024106671807273727	0.001082442288326656	0.0007648348171076196	0.0006893139534658362	0.00023021668646034226	0.00010156258144778654	0.0002119567366443425	0.0002435949199110783	0.0003183630663300756
macrolide-lincosamide-streptogramin__erm(Q)	0.00015999172162806683	0	0.0005340870209902877	0.0001727398588517186	0	0.00021628553884849675	9.365598411597999e-05	0.00017637104760930122	0.00046422490531334545	0.0002742704482104913	3.959901803744592e-05	0.00022567648868034146	0.00014177111102412306	0.00040409564504650854	8.158976950007664e-05	8.511317906681962e-05	0	0	0	0	0	0.0001375743350030343	0	0.0003852928237169914	4.5438373705178484e-05	0	0	0	9.999127517402819e-05	0.00031139697637451555	0.00031270770107459574	0.00010437036179304017	0.00028650261269571795	0.0002501168685766467	5.7068353887667525e-05	0.0004737630684845411	0	0.00018042612217371773	0	0.00020948440309183765	0	0.0003406200691597089	0	0.0003000043583109631	0.00018541143275524087	0.00030309515842655125	4.239158868877976e-05	0.00029334536032062835	0.000617758694457547	0.00034897593102002633	0.00018882012377034125	4.681638469005146e-05	0	0	0	6.0635808863670465e-05	0	0	8.044769810708577e-05	0.00011008721674049204	5.444729399507957e-05	0	6.106332512668306e-05	0	7.414315202680488e-05	9.759640920123531e-05	0	0.00019076682991580907	0	0.0002237711226814187	0.00020269600613806828	0	0.0001936826187624941	5.146554069874984e-05	0	0	0.00024087981915959884	0.00017846115259994173	0.00014721594079684689	0.00024263769223492436	0.00019590076539091112	5.2837718247307816e-05	0.00019630777798755535	0.0001071082552137924	0.0002342277957004191	0.00019809874477971746	0	0	0.00028222119023136943	0.00014833312890102392	9.168471639619844e-05	0.00010091822877633772	0	0	0	0	0	0.0001385176779024926	9.968805428672286e-05	4.9222562181676575e-05	0	0	0	0	0	0	7.640597793073356e-05	0	0.00023831167615231098	0.00039615443737363824	0	8.859587680644844e-05	0.0002377074167129509	0	0.00014415108644788566	0.00013096590969384963	0	0.00013485918468996076	0	0.00019344582271636036
macrolide-lincosamide-streptogramin__erm(X)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3009185644123706e-05	0	0	4.3771330496126693e-05	0	0	0	0	0	0	0	0.00010494337902673982	8.524178957575426e-05	0	0	0	0	4.516806415492927e-05	0.00014100819815721755	0	0	0	0	0	0	0	0	0	0.00010158250340700594	0	0	0	0	4.747379134000469e-05	0	0	0	0.00022631176897441557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001500412077394443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.691544421330811e-05	0	0	0	0	4.499830106572579e-05	0	4.992228655765455e-05	0	0	0	0	0	0
macrolide-lincosamide-streptogramin__linG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011399943190497209	0	0	0	0	0	0	0	0	0	0	0	0.0001677381544601003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
macrolide-lincosamide-streptogramin__LlmA 23S ribosomal RNA methyltransferase	0.006665609737400799	0.011412979704091192	0.008471332537984128	0.0062433968702265644	0.007913754831155858	0.006633047172458314	0.00825140321067673	0.006244018021613377	0.006131301355003143	0.008130154788799854	0.0060230914578180495	0.005923728580171281	0.006622057839093332	0.005585909030236609	0.007112030282925608	0.008638887812702755	0.006709048513830464	0.007054382771308828	0.005984233289414431	0.005123247392939528	0.007071864681409221	0.005189019650284454	0.008245230384845146	0.006947954983303593	0.004947748098729177	0.009943592794201678	0.007199671598921184	0.006033088644911421	0.006578871983010644	0.003877530081938211	0.004687993957509034	0.006025846512741305	0.005156121805502405	0.00752960517836871	0.006263313978058583	0.010235240355005924	0.00908936348722789	0.004808028225979597	0.009063525256625534	0.006330449538868987	0.009128351583723451	0.009510373433431111	0.006980100752482381	0.006230393542296365	0.00502044446133923	0.005544574498424184	0.007772605283147742	0.005321288869958465	0.00572454997496208	0.005927548339066262	0.007530415240190158	0.006828840994850537	0.007489485257728552	0.0037932098803143605	0.009567327064791178	0.007281415082919499	0.006442934408065709	0.006709714673713366	0.00818474138722714	0.0060701284632126195	0.006302192703845381	0.00645437215446206	0.005299535012006029	0.006876916006413411	0.0050948721087170044	0.007389221373786978	0.006420040415494441	0.006961161386762333	0.007665918217101709	0.00909083365891598	0.007562844596034198	0.008928534593069182	0.00418693332039365	0.00551461528865525	0.0063750380041458	0.008261965410380533	0.007221617332747476	0.007876558430213605	0.007709636735192028	0.008525202623116148	0.007428678261337737	0.006380848548738003	0.007391921208015072	0.007324820086495027	0.0048894606354654944	0.005681350308052319	0.007511336810619089	0.006223307733828241	0.008121950328076518	0.006118386239550096	0.007884230225232991	0.007881297037430377	0.0073437391862730865	0.006943985304096503	0.007896811240612459	0.011780295249842128	0.010779919349117829	0.00740151750993576	0.007639910924402216	0.010028477903577662	0.01029971743970663	0.008766293122177944	0.007373168229136099	0.010712155048490274	0.0063451993249370505	0.0063699758761434815	0.005758167475195776	0.007226049226859195	0.005872796840494358	0.007144037290025147	0.009731031874671878	0.006940158266880167	0.006739146066114742	0.008055287349662784	0.006478246930229468	0.0070048693595268635	0.005942167023775025	0.006343800129813022	0.006177692858072574	0.009107845966584387
macrolide-lincosamide-streptogramin__lmrB	0	0	0	0	0	0	0	0	0	0	2.046449060344454e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5705727112236847e-05	0	0	5.504959879775612e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5679706822282567e-05	0	0	0	0	2.690626411121512e-05	0	0	0	0	0	0
macrolide-lincosamide-streptogramin__lmrC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1368747762863011e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1838664180458303e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
macrolide-lincosamide-streptogramin__lmrD	1.5165185317831266e-05	0	0	0	1.6985989668481983e-05	0	0	0	0	1.8239842149550852e-05	0	0	9.660607800886548e-06	9.795860108162153e-05	0	0	0	0	0	0	0	0	3.627957551407767e-05	0	0	0	0.00015575241139046924	1.6616152666089417e-05	1.9546183004537277e-05	2.107091554897488e-05	2.030754204136288e-05	0	3.7864986793975656e-05	0	0	0	0	0	2.065112121113496e-05	0	0	3.54074855024107e-05	0	0	2.3921053322337804e-05	0	0	3.721338319012847e-05	0	3.8925217124469104e-05	0	3.8997815468471035e-05	2.267964433788269e-05	0	0	0	1.6702118126231006e-05	2.2693468890677144e-05	0	0	0	0	2.3634449634875825e-05	0	0	0	0	0	0	0	0	0	0	1.9919644517437816e-05	0	0	0	0	0	1.8857927766601214e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.121900948777736e-05	0	0	0	0	0	0	0	0	0	0	5.8356983465328945e-05	0	3.6895241428399955e-05	0	1.6402552912960625e-05	0	0	0	0	1.0960025656567682e-05	0	3.099197095449353e-05	0	0
macrolide-lincosamide-streptogramin__lnu(A)	0	0	0	0	4.5243220928575714e-05	0	0.00015255157762585154	0	0	0	4.515061062832121e-05	0	0	0	0	0	0	0	0	0	0	4.12682860761947e-05	5.894321397280603e-05	0	0	0	6.664230479312969e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00014310326226019213	0	4.194432404435173e-05	0	0	0.00010066915582477058	0	0	0	0	0	0	5.036269738396435e-05	0.000652842574901902	0	0.00023531486828011169	0	0	0.0007831246001772018	4.150836747805216e-05	5.3251298140987114e-05	0	0	0	0	0	0	0	0	0	0	0	0	6.84739793123812e-05	0	0.00012236824166981578	0	0	0	0.00022689353394176698	0	0.00015230491714072122	0	0	6.838961885700534e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7596087718131034e-05	0	0	0	0	0	0	0	4.141470892768201e-05	0	0	0	0	0	0	0.00014459238962376384	0	0	0
macrolide-lincosamide-streptogramin__lnu(B)	3.221418579062409e-05	0	0	0	4.4002407693008886e-05	0	3.7715092281207714e-05	0.00011060472404553331	0.0001731931026123302	4.5360506319482264e-05	0	0.00016598155730406829	0	0.0002456595642269727	0.00022370283186730805	0.00012456007666459236	0	0	0	9.55083462122428e-05	0.00016639646920645523	0	0	0	0	0	0	4.396017758500029e-05	0	0.00024942913303637436	9.797514365543822e-05	0	9.608786681647877e-05	0	0.0005596091790047472	9.175994756137283e-05	0.0002804168690933123	0	0	4.314536558781074e-05	0	0	5.129688605137243e-05	4.861418182191296e-05	0.00012019218537011373	0	4.5337654153210146e-05	4.249544789883966e-05	0	0	0	0.00014596481183326338	4.9495467792954715e-05	0	0.00018855710657902623	0	0	9.5595999197661e-05	3.832625363229793e-05	0	0	0	5.997582571870958e-05	5.440124227922658e-05	4.247991365901742e-05	0	0	0.00014249832666132328	0.00010496323800530033	0.0007655837548461991	0	0	0	0.00010434598390296376	0	0	0	0.00022032294877649542	4.495381253003549e-05	0.00018196275829082412	0.000145575052087368	0	0.00014242871363221086	0.00020000761754491618	0	5.077873092759693e-05	0.0003144390661362902	0.00013998013280505696	0	0	0	0	0	5.340679748149574e-05	4.9173518027209126e-05	0	0	4.38466962729329e-05	5.390697713185999e-05	8.43346565379392e-05	0	0	0	0	4.737771015921333e-05	0.00011567672953743705	0	0	0	0	0	0.00021852405288144832	3.813408620176554e-05	0	0	4.2588114676737717e-05	3.9375528115496404e-05	0	7.183549289060991e-05	0.00024147898199687983
